,popularity
22942,0
70974,41
169091,42
37280,66
157660,5
51648,48
134874,33
89868,42
101993,41
59788,0
34991,66
161797,10
51563,42
89034,38
58695,0
45524,20
64735,20
109915,1
25142,12
132982,28
70188,40
33877,45
146942,13
8784,61
46462,22
42572,0
5542,14
123884,55
96715,0
52150,38
108172,49
3935,8
39776,0
50381,42
99545,31
123418,55
68180,31
172990,0
98457,17
67423,35
68192,31
74409,1
63602,14
163250,19
85496,40
143030,14
114677,14
5845,14
170607,52
141494,0
114812,14
142294,0
83437,23
113101,0
73476,3
61423,2
32092,43
146027,11
70348,37
153461,29
142664,0
151433,28
147501,10
154535,34
119313,43
122368,36
153525,30
74820,57
20108,74
126256,0
91797,0
168072,29
101246,24
120510,40
83635,23
133599,28
943,2
34318,51
2342,4
159129,0
22605,5
87074,38
115226,18
84959,34
170019,43
39174,79
138441,39
77246,0
105710,38
98797,19
114226,11
127731,0
169987,33
136640,26
77311,0
169483,37
121258,46
113755,10
4874,48
13579,63
153940,39
137860,35
155402,50
125069,51
106641,0
29569,48
49673,45
72631,0
49099,35
89785,44
159957,0
136939,31
73762,54
106730,46
164206,18
116662,34
22676,0
68355,37
25808,8
1499,16
65172,31
58509,9
101962,26
117172,29
101400,28
65928,32
30390,46
47702,38
88420,52
169925,33
37747,3
18843,7
40245,0
53587,43
57694,76
109696,66
167373,21
72073,54
134065,22
10390,58
1517,12
73560,51
149502,41
129025,0
131874,25
174139,72
143259,1
47826,36
41211,5
21884,0
75492,57
42035,0
24263,0
28921,39
53573,64
127859,0
18821,15
118626,25
141500,0
90344,44
78030,3
120159,35
96812,0
85763,27
103929,33
139917,0
67135,40
9222,56
21273,0
53400,42
70611,50
141371,50
82281,20
73051,55
15070,76
93247,8
79662,0
163458,19
115585,22
109011,0
89316,47
162243,6
82826,22
133230,23
162141,9
100933,33
168398,31
155993,45
160379,5
36814,61
118450,25
51314,36
57785,14
33417,51
73047,44
33194,43
63270,0
40084,0
21123,0
131363,16
141311,48
123103,59
36663,3
150800,28
35787,53
114219,15
61621,0
97252,0
44686,9
157250,0
46507,22
156050,0
100015,28
153096,28
90739,49
84490,30
72236,61
1608,0
133382,25
117947,29
127842,2
119141,29
146912,7
98578,14
106744,41
98945,21
126973,0
115124,18
103993,42
105215,37
91987,0
107899,0
126452,1
45293,15
130816,10
29189,43
82183,13
96079,0
136493,38
62484,0
109400,60
166683,20
79067,0
61187,0
134156,29
46630,22
90901,0
144032,0
1022,0
123688,0
119908,34
39691,0
158956,0
70054,34
172766,0
130029,6
100470,39
5450,3
127195,0
21679,0
143581,0
90438,49
144593,0
169769,32
75960,67
66237,32
62360,0
27893,27
9787,51
109793,2
51889,45
485,23
47958,37
99213,16
38998,69
21422,0
75617,11
127327,0
84733,26
30241,44
13968,67
110499,0
25730,15
109980,73
172702,0
24894,2
53338,48
10085,71
46823,19
787,0
155458,0
21111,0
35536,64
38136,75
106521,0
78304,0
95086,2
113041,0
163010,17
68824,40
125598,3
67929,36
30093,43
45857,24
114170,17
71521,42
28203,33
92763,10
47858,33
81601,19
119659,33
78312,0
85671,37
141343,51
74802,58
150369,21
143460,0
172473,55
82502,19
135986,24
4730,13
111105,0
19298,82
123735,0
132807,27
26006,9
91393,5
17696,70
45716,26
73177,6
112773,0
159567,0
47028,28
51112,46
13109,58
139205,58
59860,2
61095,0
116962,24
98003,16
63752,19
1688,0
110493,0
154449,36
170373,50
44750,4
87439,33
98597,15
27176,34
70884,42
76717,0
160501,0
26095,8
89285,38
148603,17
83907,32
90803,0
71653,51
80731,10
66736,51
37332,69
40551,0
61903,0
17826,66
134465,30
64047,20
46582,18
50708,45
148514,23
102274,36
127360,0
145436,0
30672,41
69296,53
104631,39
58272,76
148374,18
93273,9
69247,37
71025,41
58563,1
135048,27
135337,27
32884,40
2788,0
88413,38
84132,27
93835,17
92289,0
60485,4
160437,0
811,0
124860,0
4397,0
143372,0
83235,31
168659,32
30198,37
90991,0
40230,0
108317,0
131774,17
148674,24
124415,0
159230,0
161688,6
31290,42
63162,0
125382,0
9920,62
108429,0
134481,23
117087,24
108441,0
59845,0
134690,31
106374,49
59020,1
18987,13
156321,1
10330,59
91728,55
67175,41
78516,0
41629,0
105606,42
25149,10
104549,47
146574,12
147113,8
33137,46
59738,0
164015,32
47887,39
106599,10
107602,59
76356,80
49751,43
39642,0
36591,8
15840,67
100122,26
41322,0
135661,31
15333,59
145883,0
170388,0
164018,22
25676,6
168251,41
18832,68
160383,0
58696,0
116277,22
70120,38
59670,0
167401,26
147240,13
84473,32
80879,2
52370,42
52430,44
8390,41
99682,30
166114,24
130580,9
81630,20
111575,0
64868,21
59975,0
121207,35
38479,17
148699,19
145000,0
62984,0
13282,73
132472,23
73573,0
163031,11
113602,10
93777,20
79853,0
138947,42
158626,0
63136,0
89183,39
88063,31
146095,5
27336,29
81724,13
152058,22
97495,7
41894,0
144350,0
34203,54
149644,20
39942,0
53353,43
162381,11
139135,43
1519,12
75245,0
87766,38
147346,15
158882,0
159274,0
18005,7
11776,53
172537,49
131978,22
3615,0
121862,37
153423,40
119976,34
3220,12
29135,46
144960,0
128748,0
153276,33
169501,32
62556,7
168099,28
44887,3
162975,15
167050,27
13845,45
68995,34
123114,0
151270,30
90038,45
75994,69
151390,23
135857,30
107116,52
107682,0
83436,29
57555,8
82880,18
126346,0
4270,29
123531,48
108825,0
12104,61
92566,55
9558,52
70294,36
91675,0
1113,7
57188,61
110891,0
140511,48
54463,8
32677,55
172365,62
123298,47
141160,1
89895,0
144436,0
155403,0
139245,43
74702,58
173145,55
168754,37
70948,40
99277,18
148132,22
91808,53
109771,1
78093,21
28490,32
63440,6
161209,8
136483,34
67329,40
122329,41
14983,63
43263,0
142129,65
104247,34
8176,42
88528,42
66821,29
115536,22
106482,45
8013,38
80397,0
94295,0
120005,35
40858,0
161459,11
159917,0
49189,30
39438,0
90719,55
111283,0
140297,0
14584,64
30575,46
135981,39
56984,60
36000,58
32807,44
135328,21
16506,73
84747,26
118965,34
7751,45
25827,7
173618,0
30670,50
60984,0
77856,0
50649,52
113360,0
48347,47
92127,0
116390,24
53067,47
39180,77
23646,0
29606,45
98134,14
96153,0
96412,0
174311,60
125139,57
108022,48
129208,0
79257,0
126425,69
144737,0
153225,32
127,0
85917,32
70860,45
166451,26
60898,0
18829,7
29766,52
44163,6
22958,0
29474,43
148997,24
4281,19
62880,3
60720,1
11906,59
5170,6
86558,41
108176,50
76462,82
5818,14
127623,0
171521,50
158837,2
35973,0
67545,41
159493,0
86737,32
77205,0
135755,25
156233,46
145970,7
16130,63
160602,0
11885,76
53395,48
39888,1
5641,6
17944,69
55191,54
168263,41
110232,0
33810,59
78774,0
115026,13
168626,33
24426,0
146063,8
70281,42
29718,39
126107,68
136189,36
105559,37
16516,75
73818,55
129318,0
119831,33
135803,29
10164,51
99949,30
73341,52
47536,41
111209,0
169116,31
76822,1
87559,52
11636,48
114868,11
134333,21
73727,0
152514,38
83374,31
172935,52
119575,37
128079,2
93833,17
13464,77
152554,32
7856,38
55035,4
83896,33
36082,15
43234,0
11581,54
73262,58
59023,0
100533,30
24803,0
65354,29
168210,31
14647,51
149415,24
68855,32
97025,0
99201,16
84770,30
112205,0
169783,33
83552,27
59916,0
64175,22
62168,0
109973,23
61615,0
172055,50
83159,0
83124,41
158143,67
76351,9
72856,54
6404,17
19792,82
157747,60
32434,40
13639,47
16170,70
12059,51
35821,48
117478,25
29961,57
5131,10
86224,39
106481,0
169819,36
59743,0
22019,5
159207,0
103174,32
118733,29
112226,4
129579,0
94891,1
401,0
135464,30
61776,0
21210,0
39518,0
65289,28
74228,64
68839,30
56186,56
93308,66
116030,22
99107,20
74281,1
36406,54
10131,67
156165,62
44150,8
170602,46
145216,0
159042,0
122472,46
97873,13
68554,35
35968,55
34320,46
144518,0
168134,27
89077,49
38772,71
9901,60
23841,0
33154,48
74701,10
40178,0
87013,45
108231,1
80095,0
83954,31
110288,73
27449,29
16613,14
41761,2
130615,13
127084,0
10424,54
83494,30
174320,1
64612,20
57161,2
105255,51
102358,27
87284,41
68013,36
1965,7
158958,3
147654,17
1851,0
4007,4
138469,35
64454,19
165992,30
125270,0
51752,57
142404,0
77915,0
96984,4
99944,31
82535,24
46624,21
109299,0
169901,43
153360,30
72904,48
140690,0
73192,56
73544,51
110880,17
85857,27
123839,0
148180,19
148682,21
62736,0
127564,0
151354,26
173370,0
32910,42
39549,0
132743,22
129565,0
143959,0
73304,1
144141,1
2729,0
57925,19
8558,49
114800,35
58359,24
83659,29
686,3
174090,3
145660,0
104989,46
140572,0
35683,51
92068,55
103758,34
49445,37
85352,37
85353,31
97408,8
141048,0
132629,18
2739,0
42340,0
103714,42
40427,0
26390,18
96703,1
170449,44
42107,4
37920,69
143242,0
154854,45
123451,0
77401,1
42353,0
150067,28
161718,6
80392,2
137810,37
138915,43
101903,42
163631,21
57073,4
120106,33
8805,53
37818,63
106186,42
58454,0
163017,16
142070,3
35302,59
95156,0
82030,25
17091,30
81002,8
143151,0
28904,35
67625,30
59811,2
96193,0
84723,25
34387,47
147050,12
63938,23
151985,23
2861,0
90158,47
28527,12
91771,0
129170,0
71680,53
86401,38
138499,39
106428,47
85954,36
131801,14
122723,50
126488,0
135382,27
140527,45
111678,0
31108,41
147249,9
980,0
154329,44
42940,0
142795,68
33171,49
163813,22
131095,10
113908,13
13182,51
46617,24
39067,20
47724,36
104410,37
165198,22
137680,40
935,3
87465,41
89392,38
33421,56
163713,16
159661,0
94718,0
133077,32
13479,68
66499,37
16436,58
170085,46
8240,33
80936,6
60529,0
172730,0
156850,0
87382,35
93436,67
87940,55
134447,30
31231,54
52593,46
13554,55
36415,1
8387,44
68200,30
37424,64
56901,8
146425,13
61533,0
141852,0
12913,54
17496,73
57794,70
152333,26
110877,4
55519,1
140104,0
19818,76
46888,35
67062,40
68233,38
96827,0
48251,42
71219,47
20058,83
51163,40
62595,6
45208,10
150722,36
72277,41
28678,47
67180,41
1754,0
975,0
70865,45
90761,60
158196,2
29358,47
140865,0
42840,0
41896,0
1717,0
170091,49
56594,60
51646,48
83161,0
1855,0
99465,23
149232,28
172636,0
53498,43
171908,45
22443,0
127180,0
146960,7
138171,33
11417,54
111408,0
45346,11
82261,20
5178,8
36231,12
24609,0
75521,4
36934,61
26495,20
92231,0
118827,24
134459,27
64954,19
89737,39
128984,0
165454,24
90338,58
95391,0
137611,56
3826,7
127578,0
5432,0
120043,33
166895,29
137243,42
110462,0
158579,74
125034,0
50884,46
23628,0
141070,0
94172,0
4232,0
169720,39
19626,77
47026,32
160677,1
26879,29
79974,0
164503,23
8233,37
86412,38
155726,50
4204,1
41639,0
3701,24
37522,66
103688,28
169617,35
50766,41
127494,0
92275,0
71091,59
135408,26
49341,43
684,4
7294,57
159800,0
99914,24
16828,23
112704,1
35924,59
48476,38
25043,0
155324,37
134094,34
65135,26
125325,62
136791,45
107225,46
32742,52
57762,69
13896,69
12743,61
119999,34
2579,14
68351,42
7174,35
172014,0
82941,28
97714,10
151320,25
24126,0
117402,21
79270,0
159578,0
49970,39
75618,67
108847,1
134833,22
82695,20
24915,0
35152,58
146138,8
63451,6
26554,27
46859,31
79194,0
74086,55
103003,40
50839,34
139413,52
59932,2
6216,10
82980,25
25173,11
69270,32
61053,0
86438,37
59479,0
165084,21
10141,54
18560,73
45925,26
143119,27
56595,0
147896,17
174328,0
44147,6
109271,0
9917,66
129405,0
171957,0
84851,30
145844,0
33942,53
172622,0
92654,57
115989,23
75061,0
90531,0
56136,58
119957,36
2165,0
9636,51
170116,1
71767,45
156880,0
69665,39
94363,0
43711,0
101708,29
74296,54
139257,47
134194,25
146550,13
102030,31
92580,59
43783,0
96271,0
65543,34
66586,36
151240,28
91379,2
171284,44
29701,45
68490,33
34648,52
17555,9
149958,23
160072,0
148695,21
113663,3
127190,0
34935,63
92081,0
82094,16
143726,1
161937,8
144961,0
50410,51
107965,15
92471,0
36693,4
136904,31
90253,43
86583,37
160032,16
68435,41
24075,0
44839,0
68838,34
137782,31
60711,0
60686,4
65739,7
28392,35
14651,50
36390,55
101526,35
60547,0
143104,0
70967,44
126764,0
46774,22
100889,23
149161,21
93889,7
132944,25
158869,0
148621,25
147840,20
71049,42
94730,0
113643,5
134146,37
141853,52
91910,53
82118,18
119519,25
106024,50
128120,0
83170,39
170170,0
46974,32
2129,0
163327,23
16957,18
125098,0
172254,0
4557,0
20120,72
167574,27
64530,22
83079,21
26898,31
100669,26
43605,0
133152,29
146415,11
48516,43
31864,37
165154,21
149217,20
124688,0
26304,12
6213,12
172128,0
5600,21
120320,36
48821,33
43893,0
167113,22
28999,41
101323,29
27536,36
162726,10
95699,0
154353,34
120208,34
147195,17
23486,0
8138,42
149345,45
92840,62
97153,5
101049,40
32425,51
143286,0
11991,61
114350,12
143048,16
122290,50
163693,19
39374,78
6912,34
112857,0
31837,43
13722,61
48000,34
90364,43
48810,40
4012,0
73692,62
26080,7
48693,38
36129,57
71207,40
97970,17
14680,73
122195,44
131846,14
44032,1
163783,20
149404,24
99261,19
108509,7
89559,53
85497,28
129723,1
88695,38
86621,42
29857,47
161020,0
93813,20
65692,21
165019,24
58096,75
109392,62
73418,0
112827,0
85855,35
95275,0
89970,45
64432,22
82556,23
144600,0
148253,19
91898,56
79610,0
78861,0
69430,43
23090,0
68106,31
32003,54
140168,53
5399,2
31079,48
172311,59
165449,32
134784,43
42992,0
66731,39
108446,58
158513,69
6067,40
71870,40
165527,19
32178,52
100999,36
30019,54
49791,38
71684,45
141921,55
549,4
93365,0
40101,0
161534,8
128831,0
10347,59
104164,41
72783,8
27697,26
68723,42
72536,57
134264,26
35811,58
28347,46
61888,0
14625,61
97524,17
22173,0
8042,37
49486,51
5855,9
157598,0
64302,22
161600,7
18418,70
158026,1
40207,0
100935,38
159439,0
99085,18
135512,34
47745,39
129903,0
50313,46
6496,25
95332,0
15186,54
115099,20
92475,0
92581,16
71073,40
94110,0
29380,46
37240,73
140575,59
27638,24
67273,36
17614,70
119376,29
121982,38
43926,0
6956,27
154707,39
166524,19
8343,50
99434,22
145730,1
13770,56
31675,43
114530,11
18094,72
88687,52
75291,1
148213,22
48521,39
38610,74
167435,28
59039,0
158163,66
160697,1
173097,55
146589,10
87280,32
91439,0
121962,43
4086,12
83236,31
112441,0
29524,41
151323,25
41904,0
161965,10
34224,51
4032,0
76027,4
114280,15
104359,40
134570,30
128637,0
173833,65
165274,24
155244,37
17043,15
144477,0
81266,11
158036,1
95499,2
109214,55
12481,63
153967,48
103091,32
170450,48
81902,20
53767,53
159165,0
105548,36
150770,33
168487,28
92485,0
94216,0
97128,3
22961,0
14361,63
92097,0
102827,29
9743,60
134708,21
140356,0
128109,2
88432,36
127155,0
114806,10
115863,20
16233,0
27630,30
49638,40
150186,47
33671,44
59334,0
149417,33
103471,31
82973,23
38149,20
28808,43
26018,5
74330,54
149936,30
97195,4
39292,79
6221,15
95819,1
81988,17
169747,33
141661,56
88657,35
81013,9
1704,0
117400,26
168679,34
52285,45
151808,35
81191,11
88192,41
150370,28
134009,22
30275,37
142505,62
15798,62
123104,0
10570,60
146038,8
124270,0
127044,0
122755,44
4143,4
20955,0
140890,52
61190,0
91760,60
104264,40
119174,26
48092,41
15786,56
42880,0
5273,36
164218,34
32399,41
55537,0
162477,12
26963,31
139715,53
74841,1
26939,37
5366,10
46677,27
119534,33
131166,9
2062,16
88808,39
137985,40
44355,6
48689,40
47396,37
119584,29
36340,65
159999,0
93852,72
115297,17
76792,0
111061,0
84125,30
166626,24
122163,35
141526,0
48678,40
70260,36
14203,51
39721,0
79346,0
145127,0
73124,55
121873,38
157257,51
97566,10
55758,53
71522,39
49881,35
156355,0
7730,46
161496,9
113752,8
97745,15
108764,62
158202,0
115709,23
10979,51
30677,49
50887,38
66649,33
101102,57
160446,0
58044,71
169718,31
21957,8
109125,1
156718,0
81276,12
29156,44
32123,43
4095,12
150532,21
75570,70
107875,0
123272,1
155097,0
50852,46
160046,0
173428,0
159400,0
113042,0
164142,17
91356,61
122281,54
18469,42
77315,0
113138,0
50912,46
3167,14
159103,0
105955,37
71584,41
150766,28
50008,47
61235,1
36723,9
105605,47
64257,15
16107,33
12997,52
142815,70
172760,0
173917,69
156388,48
78293,0
9436,46
7994,38
163899,23
52401,37
82371,20
21642,0
101981,31
35002,48
97297,0
14476,69
172818,0
164434,25
101417,26
2029,0
145036,0
165933,24
96470,0
4159,0
14499,74
152634,44
135101,33
40388,0
144998,0
101585,34
160890,0
88468,41
131574,12
47273,29
134239,28
5352,16
152506,25
68203,30
29147,48
34909,44
129379,0
160439,0
12639,54
158905,0
77457,0
44786,3
62025,0
94343,0
134284,27
6925,32
61366,1
61578,0
101118,27
42770,0
162254,13
55423,0
14652,58
14094,69
20844,0
106592,53
74614,57
37418,58
40319,0
105901,41
33644,49
129256,0
52961,48
171019,45
52316,44
145714,0
60502,0
93172,60
9456,46
155066,42
135660,22
93615,0
107720,58
126952,0
76130,67
49488,41
69636,31
113620,4
42343,0
107794,53
46551,29
158783,0
132428,23
60512,0
4361,0
115321,26
80860,4
116589,22
13655,50
69841,33
135843,37
161701,6
28952,40
70005,36
126690,13
63341,8
160362,2
21567,0
70770,38
113690,6
83363,28
30861,51
52938,60
47469,6
139029,41
46646,32
166908,22
101537,38
25817,6
8440,40
126941,0
46226,21
95762,0
173538,1
77791,0
15727,63
28367,40
94709,0
23467,0
144965,0
16757,63
86466,33
19625,21
59934,0
159670,0
99394,23
6881,41
52153,36
162154,13
139285,44
95269,0
78639,0
53917,45
53588,47
172376,0
38358,69
132642,20
30385,43
116820,31
160982,0
74325,0
34158,63
148261,23
9039,48
61731,0
146453,8
129623,1
173108,0
107485,0
88711,45
30866,42
11071,71
105406,41
70236,38
34246,63
35962,58
55512,57
28173,38
163930,25
127885,0
69336,36
39845,0
69259,42
125536,4
120861,33
105326,41
85743,39
20281,0
30228,37
155322,40
115858,37
7503,52
79701,0
59703,0
100268,32
47910,34
29896,42
68080,32
28852,40
133907,25
1550,7
110666,0
21807,0
163015,18
5154,10
84367,27
39699,0
97430,5
120158,35
160175,0
159663,1
55400,54
40960,4
8074,60
121913,40
17078,77
18591,14
12694,70
62139,0
24672,1
167631,30
16591,19
119452,25
157006,0
51701,38
167784,28
24286,2
6396,13
125184,0
146840,7
139900,50
47821,31
51050,43
22563,6
96379,0
6915,34
149744,23
89235,41
114230,11
84925,35
58362,78
34589,53
173055,58
99951,23
127021,0
86432,33
115119,20
47753,43
164071,17
77522,0
168101,40
5735,20
45622,17
118432,23
19160,71
88818,46
41443,0
56367,0
57896,70
153085,34
10693,60
112864,0
129718,0
132517,22
145809,0
89417,40
54178,51
33179,50
115899,26
60251,0
169889,37
138501,43
108753,5
10630,55
79066,0
169442,42
56585,0
48574,38
136124,27
132394,24
63302,10
138359,42
121390,36
132171,33
84641,35
77081,1
82701,22
131703,13
53681,63
144364,0
71611,46
52678,51
45487,25
103327,40
59157,0
145027,0
154675,39
155446,42
146533,9
63582,10
119032,28
135946,34
162463,7
129800,3
154126,38
135087,38
118091,29
62392,0
26342,19
108689,1
149988,25
117100,27
151809,23
37450,72
157507,62
103615,33
62466,0
31454,39
100469,29
42418,0
152947,29
145898,0
150117,20
137952,46
115705,29
85121,34
167336,24
171387,0
115551,18
17617,11
133207,29
171686,0
119559,33
54095,51
35161,53
10596,57
147236,13
44529,7
107528,52
8579,44
154832,52
164734,27
75826,75
65091,19
94751,0
13879,62
102873,40
19356,79
55174,13
58180,71
13529,53
162264,7
52611,47
2957,18
64741,23
27078,28
36781,21
76314,76
133118,27
56343,0
174252,0
116956,28
42210,0
117570,27
16146,72
131207,13
108147,0
108349,0
159424,0
72576,53
157889,62
48102,38
6151,19
31549,44
3288,25
59625,0
130416,15
159620,0
97965,14
159716,0
113516,6
105331,37
96524,0
100152,24
136766,29
34516,44
24537,0
30563,45
112820,1
50724,40
51549,39
94711,0
69572,53
145331,0
52258,49
73238,51
41310,0
56872,65
154069,33
97135,6
166071,27
107364,57
120007,34
128746,0
159594,0
42049,1
170582,42
29198,44
62003,0
169550,38
111920,0
174142,15
1185,3
28290,34
139873,0
131711,16
55930,59
67547,31
8492,59
116051,23
116346,21
137188,28
112144,0
32253,55
153314,28
59217,0
96989,3
15079,64
52036,38
134860,21
172829,59
50914,39
2388,0
58392,77
51723,40
124733,53
24258,0
155428,43
92002,66
160273,0
72400,50
35713,50
70419,35
142353,63
142974,14
171092,0
82237,15
31632,41
22274,0
78015,0
83921,35
145103,1
155632,0
69731,34
62122,0
163465,21
167348,20
14121,61
1482,19
307,0
135526,30
8938,58
53438,41
129221,0
99607,28
47409,27
10098,65
49660,40
28644,44
29021,46
110960,0
155150,0
118848,23
146062,7
147777,19
75649,3
67085,32
7001,26
30162,43
32537,49
56472,67
80147,2
23491,0
113013,0
127972,6
114323,19
53259,45
133389,38
113207,0
91648,54
104740,42
37983,5
40811,0
10748,51
113344,0
94027,1
127703,0
155280,38
107811,0
143106,0
131463,16
105637,43
107440,49
33389,51
52509,50
121667,43
105499,44
99543,34
11855,50
58789,0
2502,25
53008,53
12107,64
75089,1
7064,65
13615,58
149724,21
81752,16
80492,1
168999,36
129043,4
135127,32
61851,1
137376,51
30790,49
108208,50
105988,44
45492,22
23253,0
43109,0
149124,22
115504,21
40489,1
144046,0
170507,36
169705,44
160844,0
69251,32
83241,35
132059,17
140977,62
147105,10
46522,26
147425,15
65394,30
143562,0
64813,15
116556,23
110917,0
103168,41
59262,0
79102,0
64940,29
35328,64
64313,22
55681,0
131328,12
110486,0
91140,60
66792,40
116997,36
153281,42
28319,36
171558,0
109559,2
125400,0
125386,0
